VPNr, Trial, band, XLoc, YLoc
77,334,6,284,71
77,334,6,334,105
77,334,6,219,78
77,334,6,108,126
77,334,6,328,195
77,334,6,32,287
77,334,6,299,90
77,334,6,99,269
77,335,5,253,80
77,335,5,125,116
77,335,5,218,33
77,335,5,50,22
77,335,5,69,54
77,335,5,241,9
77,335,5,183,143
77,335,6,126,121
77,335,6,63,8
77,335,6,276,150
77,335,6,103,120
77,335,6,65,71
77,335,6,292,242
77,335,6,184,83
77,335,6,292,212
77,335,6,26,286
77,335,6,16,225
77,335,6,374,120
77,335,6,120,174
77,335,6,52,53
77,335,6,175,94
77,335,6,184,14
77,335,6,10,26
77,335,6,283,232
77,335,6,77,265
77,335,6,345,169
77,335,6,262,241
77,335,6,290,167
77,335,6,154,13
77,335,6,20,88
77,335,6,283,88
77,335,6,136,161
77,335,6,74,170
77,335,6,17,231
77,335,6,141,71
77,335,6,216,180
77,335,6,117,137
77,335,6,226,251
77,335,6,66,140
77,335,6,204,241
77,336,2,62,226
77,336,2,57,262
77,336,4,228,256
77,336,4,21,135
77,336,5,44,260
77,336,5,366,235
77,336,5,128,79
77,336,5,20,257
77,336,5,379,105
77,336,5,249,9
77,336,6,89,208
77,336,6,355,164
77,336,6,323,268
77,336,6,97,10
77,336,6,278,14
77,336,6,213,17
77,336,6,346,151
77,336,6,278,41
77,336,6,101,74
77,336,6,305,258
77,336,6,182,173
77,336,6,168,137
77,336,6,61,85
77,336,6,229,233
77,336,6,358,170
77,336,6,338,84
77,336,6,167,138
77,336,6,195,151
77,336,6,384,251
77,336,6,50,66
77,336,6,182,36
77,336,6,79,137
77,336,6,289,201
77,336,6,39,110
77,336,6,168,72
77,336,6,232,261
77,336,6,202,262
77,336,6,324,76
77,336,6,361,72
77,336,6,203,24
77,336,6,89,134
77,336,6,338,280
77,336,6,154,260
77,337,4,202,62
77,337,4,70,213
77,337,5,210,12
77,337,5,52,23
77,337,5,337,244
77,337,5,192,249
77,337,5,193,161
77,337,5,194,246
77,337,5,84,93
77,337,5,257,122
77,337,6,208,192
77,337,6,197,210
77,337,6,329,261
77,337,6,2,134
77,337,6,207,68
77,337,6,109,49
77,337,6,60,122
77,337,6,92,252
77,337,6,113,36
77,337,6,317,44
77,337,6,104,125
77,337,6,370,230
77,337,6,233,171
77,337,6,246,233
77,337,6,353,259
77,337,6,68,47
77,337,6,13,98
77,337,6,286,11
77,337,6,134,224
77,337,6,188,28
77,337,6,40,205
77,337,6,38,195
77,337,6,65,230
77,337,6,81,188
77,337,6,153,138
77,337,6,209,191
77,337,6,75,90
77,337,6,80,14
77,337,6,308,238
77,337,6,286,142
77,337,6,219,107
77,337,6,321,260
77,338,2,379,23
77,338,5,221,187
77,338,5,187,247
77,338,5,149,19
77,338,5,72,110
77,338,5,288,61
77,338,5,171,58
77,338,5,112,253
77,338,5,227,62
77,338,5,186,204
77,338,6,105,219
77,338,6,208,36
77,338,6,51,143
77,338,6,10,65
77,338,6,137,48
77,338,6,292,240
77,338,6,41,100
77,338,6,4,180
77,338,6,83,38
77,338,6,333,55
77,338,6,41,142
77,338,6,281,251
77,338,6,141,166
77,338,6,97,254
77,338,6,17,173
77,338,6,94,248
77,338,6,299,111
77,338,6,216,26
77,338,6,227,110
77,338,6,22,119
77,338,6,196,32
77,338,6,62,242
77,338,6,303,114
77,338,6,316,235
77,338,6,281,156
77,338,6,11,123
77,338,6,302,146
77,338,6,237,134
77,338,6,235,199
77,338,6,96,154
77,338,6,170,175
77,339,4,359,52
77,339,5,226,275
77,339,5,245,254
77,339,5,10,25
77,339,5,285,237
77,339,5,107,48
77,339,5,40,282
77,339,5,15,255
77,339,5,368,102
77,339,5,104,276
77,339,6,340,122
77,339,6,248,19
77,339,6,162,128
77,339,6,48,115
77,339,6,221,163
77,339,6,117,70
77,339,6,166,155
77,339,6,225,181
77,339,6,275,144
77,339,6,107,105
77,339,6,118,148
77,339,6,77,25
77,339,6,303,143
77,339,6,215,114
77,339,6,379,203
77,339,6,105,2
77,339,6,253,139
77,339,6,342,26
77,339,6,366,26
77,339,6,218,89
77,339,6,43,2
77,339,6,34,216
77,339,6,20,54
77,339,6,129,44
77,339,6,15,88
77,339,6,43,267
77,339,6,303,27
77,339,6,335,152
77,339,6,148,143
77,339,6,93,167
77,339,6,327,33
77,339,6,311,210
77,339,6,61,189
77,339,6,23,89
77,340,2,153,237
77,340,4,235,146
77,340,4,209,142
77,340,4,323,124
77,340,5,228,273
77,340,5,124,37
77,340,5,236,183
77,340,5,151,54
77,340,5,68,235
77,340,5,299,175
77,340,5,119,178
77,340,5,174,174
77,340,5,243,216
77,340,5,18,131
77,340,6,369,117
77,340,6,188,121
77,340,6,170,267
77,340,6,119,161
77,340,6,31,274
77,340,6,47,109
77,340,6,354,271
77,340,6,274,141
77,340,6,137,267
77,340,6,230,84
77,340,6,229,162
77,340,6,193,133
77,340,6,197,136
77,340,6,217,191
77,340,6,178,107
77,340,6,66,266
77,340,6,77,80
77,340,6,92,227
77,340,6,217,275
77,340,6,143,16
77,340,6,241,135
77,340,6,287,260
77,340,6,323,96
77,340,6,115,66
77,340,6,7,259
77,340,6,280,80
77,340,6,265,30
77,340,6,365,85
77,340,6,116,145
77,341,2,244,185
77,341,4,384,79
77,341,4,22,80
77,341,5,361,160
77,341,5,211,218
77,341,5,230,205
77,341,5,85,122
77,341,5,110,269
77,341,5,298,282
77,341,5,34,172
77,341,5,252,173
77,341,5,84,146
77,341,5,379,2
77,341,6,184,173
77,341,6,187,263
77,341,6,88,94
77,341,6,20,163
77,341,6,327,216
77,341,6,186,137
77,341,6,107,164
77,341,6,307,148
77,341,6,383,196
77,341,6,165,161
77,341,6,94,95
77,341,6,322,222
77,341,6,360,259
77,341,6,352,247
77,341,6,376,137
77,341,6,361,287
77,341,6,65,265
77,341,6,148,264
77,341,6,14,218
77,341,6,68,55
77,341,6,55,229
77,341,6,41,228
77,341,6,84,109
77,341,6,45,2
77,341,6,353,111
77,341,6,97,138
77,341,6,127,89
77,341,6,72,140
77,341,6,192,85
77,342,5,121,147
77,342,5,197,168
77,342,5,117,70
77,342,5,276,222
77,342,5,304,211
77,342,5,19,83
77,342,5,250,159
77,342,5,271,274
77,342,5,156,252
77,342,6,26,232
77,342,6,130,224
77,342,6,24,166
77,342,6,212,231
77,342,6,146,154
77,342,6,365,35
77,342,6,139,42
77,342,6,227,158
77,342,6,130,85
77,342,6,219,232
77,342,6,153,199
77,342,6,349,33
77,342,6,44,181
77,342,6,48,201
77,342,6,40,142
77,342,6,158,260
77,342,6,199,194
77,342,6,81,154
77,342,6,199,160
77,342,6,54,255
77,342,6,48,48
77,342,6,160,144
77,342,6,324,273
77,342,6,293,163
77,342,6,218,141
77,342,6,145,24
77,342,6,229,166
77,342,6,77,180
77,342,6,128,97
77,342,6,152,181
77,342,6,170,57
77,342,6,98,228
77,343,2,344,50
77,343,4,309,22
77,343,4,14,190
77,343,5,117,187
77,343,5,170,166
77,343,5,131,77
77,343,5,344,176
77,343,5,160,277
77,343,5,111,258
77,343,5,147,267
77,343,6,226,102
77,343,6,114,98
77,343,6,244,42
77,343,6,300,81
77,343,6,114,114
77,343,6,122,68
77,343,6,91,109
77,343,6,30,231
77,343,6,88,56
77,343,6,100,23
77,343,6,289,64
77,343,6,239,25
77,343,6,304,6
77,343,6,55,162
77,343,6,77,195
77,343,6,97,119
77,343,6,234,67
77,343,6,208,49
77,343,6,177,76
77,343,6,105,174
77,343,6,286,108
77,343,6,359,217
77,343,6,130,226
77,343,6,81,224
77,343,6,291,94
77,343,6,207,138
77,343,6,188,30
77,343,6,114,44
77,343,6,196,177
77,343,6,167,240
77,344,1,332,132
77,344,3,183,11
77,344,4,331,135
77,344,5,193,222
77,344,5,331,30
77,344,5,204,287
77,344,5,273,206
77,344,5,262,174
77,344,5,169,42
77,344,6,136,61
77,344,6,80,202
77,344,6,70,136
77,344,6,321,247
77,344,6,349,219
77,344,6,30,265
77,344,6,275,195
77,344,6,207,286
77,344,6,48,257
77,344,6,10,128
77,344,6,5,199
77,344,6,250,158
77,344,6,270,66
77,344,6,59,45
77,344,6,207,23
77,344,6,359,43
77,344,6,190,250
77,344,6,120,11
77,344,6,96,110
77,344,6,350,246
77,344,6,278,36
77,344,6,177,114
77,344,6,232,271
77,344,6,217,175
77,344,6,262,73
77,344,6,206,41
77,344,6,240,154
77,344,6,27,9
77,344,6,73,61
77,344,6,167,146
77,345,3,351,110
77,345,4,147,152
77,345,5,84,277
77,345,5,73,175
77,345,5,340,121
77,345,5,126,82
77,345,5,141,226
77,345,5,115,263
77,345,5,98,166
77,345,5,35,149
77,345,5,369,57
77,345,5,329,161
77,345,6,181,145
77,345,6,328,29
77,345,6,284,49
77,345,6,69,96
77,345,6,83,5
77,345,6,257,142
77,345,6,160,103
77,345,6,195,28
77,345,6,215,168
77,345,6,198,122
77,345,6,179,48
77,345,6,183,115
77,345,6,384,63
77,345,6,125,82
77,345,6,103,193
77,345,6,100,173
77,345,6,268,124
77,345,6,13,149
77,345,6,75,181
77,345,6,120,66
77,345,6,35,20
77,345,6,105,180
77,345,6,103,249
77,345,6,347,136
77,345,6,230,185
77,345,6,96,143
77,346,3,87,115
77,346,4,55,135
77,346,4,150,225
77,346,4,38,59
77,346,5,311,1
77,346,5,345,165
77,346,5,58,210
77,346,5,276,21
77,346,5,204,54
77,346,5,77,200
77,346,5,122,250
77,346,5,221,58
77,346,6,247,116
77,346,6,6,103
77,346,6,145,210
77,346,6,17,264
77,346,6,357,161
77,346,6,165,265
77,346,6,377,32
77,346,6,270,46
77,346,6,62,184
77,346,6,85,154
77,346,6,135,146
77,346,6,187,270
77,346,6,28,254
77,346,6,214,51
77,346,6,333,197
77,346,6,310,223
77,346,6,165,13
77,346,6,243,19
77,346,6,221,47
77,346,6,275,109
77,346,6,84,272
77,346,6,34,32
77,346,6,336,219
77,346,6,37,173
77,346,6,272,139
77,347,4,225,98
77,347,5,22,41
77,347,5,278,217
77,347,5,256,168
77,347,5,285,218
77,347,5,103,265
77,347,5,302,275
77,347,5,312,148
77,347,5,277,218
77,347,6,244,49
77,347,6,110,114
77,347,6,284,168
77,347,6,16,13
77,347,6,46,254
77,347,6,87,257
77,347,6,302,212
77,347,6,31,120
77,347,6,303,155
77,347,6,346,4
77,347,6,149,33
77,347,6,279,252
77,347,6,370,86
77,347,6,8,6
77,347,6,47,68
77,347,6,17,275
77,347,6,282,133
77,347,6,210,209
77,347,6,11,4
77,347,6,285,97
77,347,6,59,69
77,347,6,228,231
77,347,6,236,113
77,347,6,223,14
77,347,6,203,2
77,347,6,140,85
77,347,6,322,52
77,348,4,17,147
77,348,4,271,140
77,348,4,283,270
77,348,5,365,178
77,348,5,360,141
77,348,5,214,86
77,348,5,323,146
77,348,5,152,190
77,348,5,21,144
77,348,5,314,247
77,348,6,304,219
77,348,6,82,241
77,348,6,327,61
77,348,6,258,264
77,348,6,143,14
77,348,6,179,203
77,348,6,358,63
77,348,6,94,78
77,348,6,70,115
77,348,6,37,42
77,348,6,338,100
77,348,6,338,96
77,348,6,314,266
77,348,6,17,209
77,348,6,379,95
77,348,6,161,261
77,348,6,177,13
77,348,6,107,134
77,348,6,148,89
77,348,6,215,23
77,348,6,133,287
77,348,6,136,139
77,348,6,204,249
77,348,6,196,273
77,348,6,363,203
77,349,3,355,219
77,349,4,321,203
77,349,5,275,274
77,349,5,246,51
77,349,5,329,199
77,349,5,110,206
77,349,5,308,75
77,349,5,88,76
77,349,5,273,243
77,349,5,48,204
77,349,5,60,204
77,349,5,15,259
77,349,5,92,158
77,349,6,308,260
77,349,6,335,173
77,349,6,121,14
77,349,6,158,37
77,349,6,70,237
77,349,6,2,15
77,349,6,296,87
77,349,6,239,35
77,349,6,334,260
77,349,6,117,121
77,349,6,255,36
77,349,6,377,87
77,349,6,209,4
77,349,6,325,112
77,349,6,201,34
77,349,6,317,250
77,349,6,322,178
77,349,6,122,288
77,349,6,223,202
77,349,6,380,162
77,349,6,158,4
77,349,6,378,165
77,349,6,121,212
77,349,6,75,84
77,349,6,126,199
77,350,2,309,205
77,350,3,249,153
77,350,4,137,206
77,350,4,366,226
77,350,5,335,288
77,350,5,348,155
77,350,6,360,257
77,350,6,221,155
77,350,6,203,204
77,350,6,3,4
77,350,6,285,120
77,350,6,247,118
77,350,6,384,122
77,350,6,38,158
77,350,6,136,85
77,350,6,290,102
77,350,6,39,95
77,350,6,300,29
77,350,6,126,223
77,350,6,118,55
77,350,6,356,164
77,350,6,80,58
77,350,6,122,255
77,350,6,277,152
77,350,6,25,16
77,350,6,169,160
77,350,6,12,194
77,350,6,284,272
77,350,6,245,120
77,350,6,97,142
77,350,6,343,188
77,350,6,369,195
77,350,6,304,117
77,350,6,135,88
77,350,6,314,151
77,350,6,78,116
77,350,6,92,115
77,351,4,347,204
77,351,4,139,136
77,351,5,76,251
77,351,5,346,279
77,351,5,304,231
77,351,5,1,149
77,351,5,93,1
77,351,5,148,24
77,351,5,196,152
77,351,5,344,125
77,351,5,210,170
77,351,5,358,42
77,351,6,9,48
77,351,6,349,284
77,351,6,96,276
77,351,6,276,269
77,351,6,92,184
77,351,6,236,169
77,351,6,340,173
77,351,6,209,251
77,351,6,165,7
77,351,6,162,161
77,351,6,279,187
77,351,6,111,75
77,351,6,254,2
77,351,6,56,211
77,351,6,228,68
77,351,6,166,128
77,351,6,296,284
77,351,6,277,243
77,351,6,47,56
77,351,6,285,116
77,351,6,163,141
77,351,6,330,204
77,351,6,20,137
77,351,6,324,273
77,352,3,28,168
77,352,4,367,284
77,352,4,35,100
77,352,5,188,258
77,352,5,179,268
77,352,5,10,19
77,352,5,73,38
77,352,5,68,110
77,352,5,176,211
77,352,5,323,40
77,352,5,367,196
77,352,5,207,271
77,352,5,162,183
77,352,6,164,188
77,352,6,68,266
77,352,6,143,241
77,352,6,333,255
77,352,6,217,218
77,352,6,12,23
77,352,6,222,103
77,352,6,122,69
77,352,6,95,44
77,352,6,48,163
77,352,6,203,216
77,352,6,62,41
77,352,6,41,270
77,352,6,5,59
77,352,6,247,122
77,352,6,368,82
77,352,6,341,19
77,352,6,324,80
77,352,6,220,188
77,352,6,336,141
77,352,6,72,101
77,352,6,167,175
77,352,6,222,146
77,352,6,96,154
77,352,6,297,159
77,352,6,285,273
77,353,4,5,233
77,353,5,365,134
77,353,5,281,88
77,353,5,21,254
77,353,5,236,1
77,353,5,370,186
77,353,5,188,52
77,353,5,150,176
77,353,5,251,246
77,353,6,185,158
77,353,6,5,285
77,353,6,15,56
77,353,6,170,71
77,353,6,255,150
77,353,6,277,31
77,353,6,78,273
77,353,6,365,187
77,353,6,15,36
77,353,6,113,197
77,353,6,248,55
77,353,6,161,226
77,353,6,44,120
77,353,6,299,127
77,353,6,150,15
77,353,6,35,26
77,353,6,68,178
77,353,6,253,41
77,353,6,273,281
77,353,6,59,27
77,353,6,88,26
77,353,6,272,280
77,353,6,152,128
77,353,6,313,275
77,353,6,321,84
77,353,6,317,287
77,353,6,283,60
77,353,6,276,50
77,353,6,110,57
77,353,6,33,72
77,353,6,78,81
77,353,6,367,107
77,353,6,86,227
77,354,4,369,112
77,354,5,235,60
77,354,5,224,53
77,354,5,268,210
77,354,5,217,20
77,354,5,21,137
77,354,5,109,244
77,354,5,253,279
77,354,6,277,92
77,354,6,375,158
77,354,6,207,237
77,354,6,165,287
77,354,6,61,171
77,354,6,218,83
77,354,6,343,150
77,354,6,135,78
77,354,6,50,163
77,354,6,375,18
77,354,6,290,88
77,354,6,22,140
77,354,6,378,174
77,354,6,315,121
77,354,6,327,41
77,354,6,214,277
77,354,6,336,83
77,354,6,141,138
77,354,6,135,110
77,354,6,118,20
77,354,6,169,162
77,354,6,310,148
77,354,6,75,121
77,354,6,183,99
77,354,6,175,23
77,354,6,307,62
77,354,6,61,105
77,354,6,215,89
77,354,6,180,151
77,354,6,21,33
77,354,6,72,177
77,354,6,379,248
77,354,6,117,54
77,354,6,351,76
77,354,6,258,80
77,354,6,52,24
77,354,6,167,93
77,355,4,339,219
77,355,5,20,184
77,355,5,304,25
77,355,5,364,226
77,355,5,88,109
77,355,5,331,217
77,355,5,132,232
77,355,5,230,30
77,355,6,284,4
77,355,6,359,66
77,355,6,250,183
77,355,6,240,50
77,355,6,375,199
77,355,6,106,55
77,355,6,198,263
77,355,6,314,196
77,355,6,327,218
77,355,6,254,96
77,355,6,182,16
77,355,6,96,214
77,355,6,32,162
77,355,6,368,272
77,355,6,142,47
77,355,6,35,234
77,355,6,262,131
77,355,6,221,262
77,355,6,348,36
77,355,6,36,80
77,355,6,200,102
77,355,6,238,252
77,355,6,5,278
77,355,6,325,27
77,355,6,341,147
77,355,6,354,57
77,355,6,277,195
77,355,6,262,11
77,355,6,311,96
77,355,6,18,23
77,355,6,237,116
77,355,6,370,284
77,355,6,128,26
77,355,6,294,116
77,355,6,1,241
77,355,6,114,121
77,356,5,107,201
77,356,5,118,225
77,356,5,315,116
77,356,5,238,64
77,356,5,98,175
77,356,5,208,164
77,356,5,86,57
77,356,5,199,73
77,356,5,231,21
77,356,5,243,40
77,356,5,174,80
77,356,6,95,246
77,356,6,227,160
77,356,6,79,243
77,356,6,233,225
77,356,6,65,30
77,356,6,206,239
77,356,6,207,215
77,356,6,56,43
77,356,6,357,188
77,356,6,342,152
77,356,6,156,239
77,356,6,112,49
77,356,6,179,176
77,356,6,9,259
77,356,6,42,130
77,356,6,62,244
77,356,6,231,98
77,356,6,111,146
77,356,6,185,247
77,356,6,118,284
77,356,6,205,143
77,356,6,279,53
77,356,6,341,196
77,356,6,47,192
77,356,6,312,167
77,356,6,219,75
77,356,6,338,216
77,356,6,97,44
77,356,6,209,240
77,356,6,89,27
77,356,6,87,286
77,356,6,17,281
77,357,5,364,275
77,357,5,380,144
77,357,5,12,246
77,357,5,1,218
77,357,5,102,255
77,357,5,176,101
77,357,5,267,249
77,357,5,255,181
77,357,5,180,26
77,357,5,264,49
77,357,5,321,156
77,357,5,265,214
77,357,5,210,166
77,357,5,155,101
77,357,6,74,226
77,357,6,251,137
77,357,6,241,1
77,357,6,314,167
77,357,6,369,276
77,357,6,269,227
77,357,6,199,270
77,357,6,266,209
77,357,6,76,125
77,357,6,382,106
77,357,6,126,254
77,357,6,326,174
77,357,6,176,59
77,357,6,357,5
77,357,6,71,285
77,357,6,305,61
77,357,6,325,270
77,357,6,42,44
77,357,6,209,246
77,357,6,179,146
77,357,6,383,55
77,357,6,106,109
77,357,6,18,34
77,357,6,189,89
77,357,6,85,10
77,357,6,7,95
77,357,6,191,226
77,357,6,128,231
77,358,3,138,213
77,358,4,318,191
77,358,4,273,82
77,358,4,209,206
77,358,5,355,174
77,358,5,161,17
77,358,5,367,106
77,358,5,46,193
77,358,5,77,75
77,358,5,136,110
77,358,5,188,209
77,358,5,333,149
77,358,5,360,204
77,358,5,184,105
77,358,5,244,182
77,358,5,345,208
77,358,5,129,244
77,358,6,198,227
77,358,6,157,249
77,358,6,264,142
77,358,6,282,26
77,358,6,54,200
77,358,6,277,250
77,358,6,125,144
77,358,6,256,26
77,358,6,297,233
77,358,6,185,104
77,358,6,361,61
77,358,6,38,163
77,358,6,65,213
77,358,6,367,65
77,358,6,110,71
77,358,6,186,59
77,358,6,126,44
77,358,6,178,189
77,358,6,30,101
77,358,6,82,253
77,358,6,213,255
77,358,6,137,285
77,358,6,316,248
77,358,6,66,89
77,358,6,286,244
77,358,6,380,46
77,358,6,335,223
77,358,6,270,143
77,359,4,240,69
77,359,4,210,253
77,359,5,322,133
77,359,5,60,121
77,359,5,261,100
77,359,5,62,126
77,359,5,76,248
77,359,5,107,200
77,359,5,130,189
77,359,5,171,212
77,359,5,196,205
77,359,5,180,129
77,359,6,209,28
77,359,6,6,171
77,359,6,291,49
77,359,6,80,259
77,359,6,210,233
77,359,6,180,14
77,359,6,213,182
77,359,6,226,85
77,359,6,92,135
77,359,6,155,266
77,359,6,12,214
77,359,6,253,200
77,359,6,17,69
77,359,6,338,70
77,359,6,319,115
77,359,6,146,48
77,359,6,194,42
77,359,6,135,1
77,359,6,98,134
77,359,6,244,125
77,359,6,352,212
77,359,6,354,180
77,359,6,39,215
77,359,6,36,126
77,359,6,378,258
77,359,6,195,181
77,359,6,190,96
77,359,6,1,242
77,359,6,182,274
77,359,6,226,76
77,359,6,27,24
77,359,6,255,224
77,360,4,280,217
77,360,5,173,65
77,360,5,357,286
77,360,5,297,189
77,360,5,284,136
77,360,5,203,101
77,360,5,358,134
77,360,5,212,2
77,360,5,118,159
77,360,5,102,180
77,360,6,380,256
77,360,6,336,218
77,360,6,267,196
77,360,6,200,124
77,360,6,276,98
77,360,6,39,288
77,360,6,272,150
77,360,6,34,263
77,360,6,180,159
77,360,6,14,36
77,360,6,174,51
77,360,6,149,60
77,360,6,135,249
77,360,6,265,206
77,360,6,12,169
77,360,6,213,277
77,360,6,353,219
77,360,6,92,204
77,360,6,64,105
77,360,6,34,62
77,360,6,93,71
77,360,6,236,28
77,360,6,34,58
77,360,6,288,212
77,360,6,176,245
77,360,6,72,274
77,360,6,8,37
77,360,6,252,251
77,360,6,366,276
77,360,6,211,33
77,360,6,307,223
77,360,6,298,203
77,360,6,298,2
77,361,2,335,2
77,361,4,307,80
77,361,4,15,67
77,361,5,246,66
77,361,5,43,25
77,361,5,218,249
77,361,5,49,211
77,361,5,73,50
77,361,5,64,231
77,361,5,178,250
77,361,5,117,77
77,361,5,87,271
77,361,5,328,164
77,361,6,14,150
77,361,6,377,195
77,361,6,327,48
77,361,6,146,23
77,361,6,360,282
77,361,6,283,158
77,361,6,297,207
77,361,6,117,80
77,361,6,68,194
77,361,6,63,83
77,361,6,170,171
77,361,6,39,213
77,361,6,50,225
77,361,6,320,281
77,361,6,106,287
77,361,6,375,212
77,361,6,259,216
77,361,6,249,275
77,361,6,59,46
77,361,6,345,65
77,361,6,330,252
77,361,6,14,108
77,361,6,15,69
77,361,6,167,285
77,361,6,69,219
77,361,6,206,175
77,361,6,62,218
77,361,6,342,244
77,361,6,116,95
77,362,3,351,246
77,362,4,58,209
77,362,5,80,281
77,362,5,344,10
77,362,5,302,182
77,362,5,215,257
77,362,5,206,198
77,362,5,367,211
77,362,5,130,90
77,362,5,80,167
77,362,5,311,182
77,362,5,165,104
77,362,5,352,45
77,362,6,125,59
77,362,6,325,135
77,362,6,369,4
77,362,6,50,264
77,362,6,74,127
77,362,6,126,219
77,362,6,75,207
77,362,6,84,182
77,362,6,212,32
77,362,6,249,268
77,362,6,197,133
77,362,6,64,199
77,362,6,148,165
77,362,6,86,153
77,362,6,71,100
77,362,6,378,119
77,362,6,263,35
77,362,6,195,218
77,362,6,106,54
77,362,6,363,236
77,362,6,130,252
77,362,6,284,41
77,362,6,84,78
77,362,6,380,271
77,362,6,200,253
77,362,6,84,266
77,362,6,346,36
77,362,6,251,145
77,363,4,306,187
77,363,4,364,253
77,363,4,284,116
77,363,4,146,92
77,363,5,80,218
77,363,5,366,122
77,363,5,338,36
77,363,5,285,81
77,363,5,143,284
77,363,5,278,285
77,363,5,236,67
77,363,5,90,104
77,363,6,34,49
77,363,6,298,131
77,363,6,168,5
77,363,6,153,201
77,363,6,302,198
77,363,6,344,117
77,363,6,187,264
77,363,6,220,207
77,363,6,247,171
77,363,6,286,225
77,363,6,84,277
77,363,6,87,166
77,363,6,212,188
77,363,6,283,104
77,363,6,180,285
77,363,6,164,204
77,363,6,89,23
77,363,6,9,287
77,363,6,176,189
77,363,6,301,141
77,363,6,322,99
77,363,6,190,68
77,363,6,128,106
77,363,6,203,275
77,363,6,70,46
77,363,6,204,276
77,363,6,88,234
77,363,6,174,206
77,364,4,22,146
77,364,5,288,108
77,364,5,219,91
77,364,5,113,20
77,364,5,133,285
77,364,5,53,184
77,364,5,189,167
77,364,5,234,83
77,364,5,76,126
77,364,5,164,212
77,364,5,200,54
77,364,6,172,81
77,364,6,354,278
77,364,6,308,239
77,364,6,91,167
77,364,6,200,237
77,364,6,270,168
77,364,6,184,108
77,364,6,337,54
77,364,6,168,123
77,364,6,319,190
77,364,6,139,117
77,364,6,129,130
77,364,6,216,164
77,364,6,352,196
77,364,6,94,278
77,364,6,225,259
77,364,6,89,124
77,364,6,357,178
77,364,6,331,104
77,364,6,213,159
77,364,6,288,175
77,364,6,194,32
77,364,6,194,174
77,364,6,328,2
77,364,6,303,200
77,364,6,299,77
77,364,6,177,240
77,364,6,170,18
77,365,3,227,237
77,365,4,247,257
77,365,4,293,228
77,365,4,149,209
77,365,5,128,214
77,365,5,71,75
77,365,5,48,118
77,365,5,231,248
77,365,5,25,214
77,365,5,212,136
77,365,5,185,61
77,365,6,256,177
77,365,6,377,24
77,365,6,236,223
77,365,6,108,4
77,365,6,46,16
77,365,6,288,269
77,365,6,15,40
77,365,6,70,249
77,365,6,141,161
77,365,6,319,172
77,365,6,21,219
77,365,6,282,178
77,365,6,15,108
77,365,6,146,170
77,365,6,86,183
77,365,6,84,21
77,365,6,257,260
77,365,6,383,194
77,365,6,359,160
77,365,6,266,140
77,365,6,67,109
77,365,6,301,69
77,365,6,297,23
77,365,6,103,37
77,365,6,148,237
77,365,6,101,26
77,365,6,15,111
77,366,3,37,101
77,366,4,271,133
77,366,4,234,61
77,366,5,206,116
77,366,5,121,108
77,366,5,18,34
77,366,5,6,104
77,366,5,269,210
77,366,5,100,241
77,366,6,193,136
77,366,6,67,44
77,366,6,180,87
77,366,6,221,277
77,366,6,360,212
77,366,6,309,57
77,366,6,192,225
77,366,6,288,17
77,366,6,273,13
77,366,6,75,145
77,366,6,44,152
77,366,6,102,176
77,366,6,184,200
77,366,6,164,58
77,366,6,341,210
77,366,6,278,181
77,366,6,32,120
77,366,6,45,42
77,366,6,51,256
77,366,6,72,83
77,366,6,179,235
77,366,6,125,226
77,366,6,208,247
77,366,6,359,100
77,366,6,209,249
77,366,6,36,20
77,366,6,382,184
77,366,6,300,99
77,366,6,191,115
77,366,6,320,112
77,366,6,356,113
77,366,6,231,90
77,367,3,55,115
77,367,3,122,83
77,367,4,130,277
77,367,5,212,254
77,367,5,139,124
77,367,5,289,118
77,367,5,207,53
77,367,5,130,121
77,367,5,221,44
77,367,6,113,263
77,367,6,295,19
77,367,6,382,182
77,367,6,379,272
77,367,6,54,208
77,367,6,375,30
77,367,6,157,64
77,367,6,235,13
77,367,6,29,266
77,367,6,252,178
77,367,6,255,275
77,367,6,100,99
77,367,6,253,21
77,367,6,128,128
77,367,6,172,202
77,367,6,77,236
77,367,6,230,163
77,367,6,163,87
77,367,6,49,163
77,367,6,288,129
77,367,6,345,89
77,367,6,232,51
77,367,6,19,7
77,367,6,107,107
77,367,6,344,49
77,367,6,260,227
77,367,6,61,197
77,367,6,133,187
77,367,6,273,141
77,367,6,222,50
77,367,6,135,126
77,368,3,345,91
77,368,4,277,67
77,368,4,65,48
77,368,5,207,215
77,368,5,67,212
77,368,5,250,235
77,368,5,362,32
77,368,5,283,177
77,368,5,123,228
77,368,6,29,93
77,368,6,11,136
77,368,6,259,63
77,368,6,336,105
77,368,6,256,183
77,368,6,52,61
77,368,6,52,232
77,368,6,28,11
77,368,6,306,2
77,368,6,21,204
77,368,6,177,202
77,368,6,42,251
77,368,6,314,192
77,368,6,237,288
77,368,6,11,226
77,368,6,258,260
77,368,6,277,22
77,368,6,161,262
77,368,6,57,27
77,368,6,196,128
77,368,6,320,11
77,368,6,32,285
77,368,6,14,66
77,368,6,353,231
77,368,6,38,87
77,368,6,282,267
77,368,6,379,57
77,368,6,248,29
77,368,6,77,97
77,368,6,289,52
77,369,4,190,29
77,369,5,35,57
77,369,5,214,228
77,369,5,201,100
77,369,5,103,157
77,369,5,38,167
77,369,5,62,53
77,369,5,60,1
77,369,5,58,255
77,369,5,204,238
